case,minlp_time,misoc_time,lp_time,lp_gap,misoc_gap
nomination_cool_436,1.61,0.38,0.15,0.0,0.0
nomination_cool_437,2.49,0.31,0.27,0.0,0.0
nomination_cool_438,2.04,0.35,0.28,0.0,0.0
nomination_cool_443,8.12,0.37,0.17,0.0,0.0
nomination_cool_452,1.57,0.35,0.16,0.0,0.0
nomination_cool_453,5.31,0.32,0.3,0.0,0.0
nomination_cool_455,3.78,0.34,0.33,0.0,0.0
nomination_cool_456,3.78,0.27,0.15,0.0,0.0
nomination_cool_464,2.89,0.32,0.16,0.0,0.0
nomination_cool_470,3.07,0.51,0.3,0.0,0.0
nomination_cool_472,5.43,0.39,0.18,0.0,0.0
nomination_cool_474,11.45,0.18,0.27,0.0,0.0
nomination_cool_476,28.2,0.36,0.16,0.0,0.0
nomination_cool_477,13.14,0.35,0.31,0.0,0.0
nomination_cool_48,12.11,0.31,0.31,0.0,0.0
nomination_cool_483,4.05,0.36,0.26,0.0,0.0
nomination_cool_491,6.28,0.34,0.29,0.0,0.0
nomination_cool_492,5.41,0.28,0.15,0.0,0.0
nomination_cool_496,3.31,0.31,0.29,0.0,0.0
nomination_cool_497,5.67,0.39,0.15,0.0,0.0
nomination_cool_498,10.16,0.38,0.15,0.0,0.0
nomination_cool_499,2.25,0.41,0.26,0.0,0.0
nomination_cool_505,0.4,0.34,0.17,0.0,0.0
nomination_cool_509,5.86,0.3,0.27,0.0,0.0
nomination_cool_514,2.16,0.37,0.28,0.0,0.0
nomination_cool_518,38.91,0.34,0.24,0.0,0.0
nomination_cool_523,14.95,0.51,0.3,0.0,0.0
nomination_cool_524,2.32,0.31,0.27,0.0,0.0
nomination_cool_525,1.91,0.3,0.27,0.0,0.0
nomination_cool_526,1.83,0.3,0.16,0.0,0.0
nomination_cool_529,11.88,0.54,0.28,0.0,0.0
nomination_cool_543,1.63,0.28,0.27,0.0,0.0
nomination_cool_545,12.22,0.4,0.27,0.0,0.0
nomination_cool_553,2.17,0.33,0.29,0.0,0.0
nomination_cool_561,1.9,0.37,0.31,0.0,0.0
nomination_cool_563,17.17,0.34,0.28,0.0,0.0
nomination_cool_564,4.27,0.36,0.32,0.0,0.0
nomination_cool_565,14.28,0.31,0.27,0.0,0.0
nomination_cool_566,4.54,0.4,0.24,0.0,0.0
nomination_cool_571,9.63,0.36,0.19,0.0,0.0
nomination_cool_578,2.15,0.3,0.27,0.0,0.0
nomination_cool_580,2.36,0.31,0.28,0.0,0.0
nomination_cool_585,2.41,0.3,0.17,0.0,0.0
nomination_cool_587,5.4,0.37,0.26,0.0,0.0
nomination_cool_588,20.01,0.34,0.27,0.0,0.0
nomination_cool_589,14.05,0.37,0.29,0.0,0.0
nomination_cool_592,3.84,0.35,0.36,0.0,0.0
nomination_cool_599,8.42,0.29,0.25,0.0,0.0
nomination_cool_604,2.03,0.39,0.29,0.0,0.0
nomination_cool_607,7.84,0.33,0.3,0.0,0.0
nomination_cool_61,2.03,0.14,0.17,0.0,0.0
nomination_cool_613,8.48,0.41,0.34,0.0,0.0
nomination_cool_617,1.72,0.3,0.28,0.0,0.0
nomination_cool_619,1.72,0.39,0.33,0.0,0.0
nomination_cool_622,8.56,0.43,0.26,0.0,0.0
nomination_cool_627,9.45,0.28,0.27,0.0,0.0
nomination_cool_628,6.44,0.31,0.29,0.0,0.0
nomination_cool_631,6.09,0.42,0.31,0.0,0.0
nomination_cool_633,1.86,0.31,0.16,0.0,0.0
nomination_cool_651,10.36,0.31,0.29,0.0,0.0
nomination_cool_662,2.37,0.55,0.29,0.0,0.0
nomination_cool_663,0.35,0.32,0.27,0.0,0.0
nomination_cool_664,11.51,0.36,0.32,0.0,0.0
nomination_cool_666,2.39,0.39,0.3,0.0015306443736444587,0.0
nomination_cool_673,11.68,0.32,0.16,0.0,0.0
nomination_cool_682,1.85,0.38,0.29,0.0,0.0
nomination_cool_683,3.88,0.36,0.19,0.0038652719424028654,0.0
nomination_cool_685,1.88,0.35,0.32,0.0,0.0
nomination_cool_687,6.65,0.34,0.26,0.0,0.0
nomination_cool_689,19.48,0.33,0.19,0.0,0.0
nomination_cool_695,2.1,0.51,0.32,0.0,0.0
nomination_cool_699,6.27,0.35,0.33,0.0,0.0
nomination_cool_7,5.94,0.35,0.32,0.0,0.0
nomination_cool_710,2.8,0.29,0.28,0.0,0.0
nomination_cool_717,1.64,0.29,0.16,0.0,0.0
nomination_cool_718,4.77,0.34,0.25,0.0,0.0
nomination_cool_720,4.31,0.35,0.26,0.0,0.0
nomination_cool_723,2.2,0.37,0.34,0.0,0.0
nomination_cool_724,22.9,0.43,0.3,0.0,0.0
nomination_cool_727,7.38,0.29,0.27,0.0,0.0
nomination_cool_731,1.71,0.39,0.29,0.0,0.0
nomination_cool_735,2.29,0.36,0.31,0.0,0.0
nomination_cool_736,10.65,0.38,0.27,0.0,0.0
nomination_cool_737,16.25,0.36,0.27,0.0,0.0
nomination_cool_739,2.39,0.37,0.26,0.0,0.0
nomination_cool_743,1.61,0.29,0.16,0.0,0.0
nomination_cool_750,2.37,0.36,0.19,0.0,0.0
nomination_cool_751,7.9,1.47,0.18,0.0,0.0
nomination_cool_754,5.31,0.34,0.33,0.0,0.0
nomination_cool_757,1.76,0.18,0.21,0.0,0.0
nomination_cool_764,4.4,0.32,0.19,0.0,0.0
nomination_cool_77,3.21,0.36,0.28,0.0,0.0
nomination_cool_770,1.96,0.32,0.26,0.0,0.0
nomination_cool_773,1.84,0.4,0.28,0.0,0.0
nomination_cool_775,9.8,0.34,0.34,0.0,0.0
nomination_cool_778,14.78,0.34,0.19,0.0,0.0
nomination_cool_781,9.68,0.34,0.27,0.0,0.0
nomination_cool_783,2.62,0.17,0.17,0.0,0.0
nomination_cool_79,6.7,0.36,0.19,0.0,0.0
nomination_cool_790,2.82,0.31,0.25,0.0,0.0
nomination_cool_791,21.91,0.32,0.29,0.0,0.0
nomination_cool_794,6.65,0.31,0.28,0.0,0.0
nomination_cool_80,30.71,0.33,0.31,0.0,0.0
nomination_cool_804,11.9,0.3,0.33,0.0,0.0
nomination_cool_807,9.89,0.89,0.34,0.0,0.0
nomination_cool_81,8.25,0.34,0.2,0.0,0.0
nomination_cool_813,5.98,0.29,0.27,0.0,0.0
nomination_cool_815,2.12,0.25,0.25,0.0,0.0
nomination_cool_820,1.88,0.34,0.29,0.0,0.0
nomination_cool_821,2.41,0.42,0.28,0.0,0.0
nomination_cool_824,3.33,0.3,0.15,0.0,0.0
nomination_cool_825,2.28,0.38,0.24,0.0,0.0
nomination_cool_830,9.2,0.36,0.17,0.0,0.0
nomination_cool_839,2.42,0.48,0.16,0.0,0.0
nomination_cool_840,5.44,0.23,0.15,0.0,0.0
nomination_cool_842,5.97,0.25,0.26,0.0,0.0
nomination_cool_845,2.02,0.36,0.28,0.0,0.0
nomination_cool_846,4.41,0.29,0.16,0.0,0.0
nomination_cool_847,3.46,0.37,0.3,0.0,0.0
nomination_cool_85,5.94,0.38,0.27,0.0,0.0
nomination_cool_856,1.78,0.48,0.3,0.0,0.0
nomination_cool_860,2.79,0.29,0.19,0.0,0.0
nomination_cool_863,2.19,0.47,0.29,0.0,0.0
nomination_cool_864,7.53,0.37,0.25,0.0,0.0
nomination_cool_874,2.72,0.29,0.15,0.0,0.0
nomination_cool_875,0.34,0.35,0.25,0.0,0.0
nomination_cool_878,4.14,0.44,0.32,0.0,0.0
nomination_cool_879,4.27,0.33,0.16,0.0,0.0
nomination_cool_88,1.9,0.35,0.21,0.0,0.0
nomination_cool_889,8.6,0.33,0.28,0.0,0.0
nomination_cool_89,5.58,0.31,0.29,0.0,0.0
nomination_cool_891,8.37,0.27,0.27,0.0,0.0
nomination_cool_892,6.92,0.3,0.16,0.0,0.0
nomination_cool_91,2.09,0.38,0.3,0.0,0.0
nomination_cool_910,7.76,0.29,0.16,0.0,0.0
nomination_cool_912,5.58,0.35,0.17,0.0,0.0
nomination_cool_933,3.25,0.43,0.28,0.0,0.0
nomination_cool_936,13.16,0.37,0.3,0.0,0.0
nomination_cool_939,2.18,0.29,0.28,0.0,0.0
nomination_cool_940,9.75,0.37,0.3,0.0,0.0
nomination_cool_943,9.13,0.23,0.28,0.0,0.0
nomination_cool_945,3.25,0.28,0.15,0.0,0.0
nomination_cool_946,15.6,0.35,0.26,0.0,0.0
nomination_cool_95,0.34,0.36,0.28,0.0,0.0
nomination_cool_951,6.26,0.38,0.29,0.0,0.0
nomination_cool_953,2.63,0.25,0.16,0.0,0.0
nomination_cool_958,5.16,0.36,0.28,0.0,0.0
nomination_cool_967,12.1,0.28,0.15,0.0,0.0
nomination_cool_97,7.28,0.35,0.17,0.0,0.0
nomination_cool_972,7.52,0.33,0.29,0.0,0.0
nomination_cool_973,4.32,0.39,0.3,0.0,0.0
nomination_cool_979,8.4,0.37,0.35,0.0,0.0
nomination_cool_982,1.72,0.29,0.29,0.0,0.0
nomination_cool_983,2.54,0.39,0.19,0.0,0.0
nomination_cool_987,5.54,0.35,0.29,0.0,0.0
nomination_cool_988,12.68,0.3,0.27,0.0,0.0
nomination_cool_989,10.01,0.28,0.16,0.0,0.0
nomination_cool_990,2.34,0.3,0.27,0.0,0.0
nomination_cool_992,8.82,0.34,0.17,0.0,0.0
nomination_cool_995,14.44,0.44,0.19,0.0,0.0
nomination_cool_999,7.79,0.34,0.32,0.0,0.0
nomination_freezing_1,3.28,0.3,0.26,0.0,0.0
nomination_freezing_1001,8.68,0.43,0.31,0.0,0.0
nomination_freezing_1007,1.85,0.32,0.25,0.0,0.0
nomination_freezing_1017,7.37,0.3,0.26,0.0,0.0
nomination_freezing_1020,13.05,0.48,0.29,0.0,0.0
nomination_freezing_1022,10.94,0.44,0.28,0.0,0.0
nomination_freezing_1023,7.61,0.42,0.31,0.0,0.0
nomination_freezing_1024,2.5,0.34,0.16,0.0,0.0
nomination_freezing_1027,1.76,0.43,0.32,0.0,0.0
nomination_freezing_103,1.53,0.34,0.29,0.0,0.0
nomination_freezing_1035,5.77,0.33,0.26,0.0,0.0
nomination_freezing_1038,5.87,0.36,0.19,0.0,0.0
nomination_freezing_1040,6.01,0.41,0.31,0.0,0.0
nomination_freezing_1044,5.97,0.38,0.28,0.0,0.0
nomination_freezing_1045,2.08,0.3,0.28,0.0,0.0
nomination_freezing_1046,2.26,0.37,0.2,0.0,0.0
nomination_freezing_1051,7.32,0.33,0.16,0.0,0.0
nomination_freezing_1052,11.28,0.32,0.15,0.0,0.0
nomination_freezing_1060,1.38,0.35,0.28,0.0,0.0
nomination_freezing_1067,3.37,0.33,0.15,0.0,0.0
nomination_freezing_1068,13.99,0.38,0.44,0.0,0.0
nomination_freezing_1078,8.81,0.37,0.24,0.0,0.0
nomination_freezing_1087,9.06,0.37,0.29,0.0,0.0
nomination_freezing_1093,2.19,0.33,0.19,0.0,0.0
nomination_freezing_1094,1.89,0.31,0.16,0.0,0.0
nomination_freezing_1096,3.11,0.38,0.17,0.0,0.0
nomination_freezing_1098,5.14,0.4,0.24,0.0,0.0
nomination_freezing_1106,9.93,0.44,0.33,0.0,0.0
nomination_freezing_1108,5.71,0.37,0.19,0.0,0.0
nomination_freezing_1116,4.97,0.33,0.19,0.0,0.0
nomination_freezing_1120,2.32,0.36,0.27,0.0,0.0
nomination_freezing_1121,3.36,0.33,0.31,0.0,0.0
nomination_freezing_1122,2.76,0.28,0.26,0.0,0.0
nomination_freezing_1125,4.9,0.48,0.32,0.0,0.0
nomination_freezing_1129,8.44,0.37,0.26,0.0,0.0
nomination_freezing_1133,9.43,0.48,0.2,0.0,0.0
nomination_freezing_1135,19.7,0.3,0.26,0.0,0.0
nomination_freezing_1139,14.22,0.43,0.28,0.0,0.0
nomination_freezing_1148,18.3,0.43,0.26,0.0,0.0
nomination_freezing_1149,8.7,0.33,0.25,0.0,0.0
nomination_freezing_1158,24.24,0.39,0.16,0.0,0.0
nomination_freezing_1162,9.1,0.36,0.17,0.0,0.0
nomination_freezing_1170,12.22,0.33,0.2,0.0,0.0
nomination_freezing_1174,6.86,0.38,0.32,0.0,0.0
nomination_freezing_1175,2.58,0.33,0.28,0.0,0.0
nomination_freezing_1176,17.63,0.36,0.34,0.0,0.0
nomination_freezing_1179,5.03,0.38,0.19,0.0,0.0
nomination_freezing_1180,20.1,0.46,0.33,0.0,0.0
nomination_freezing_1185,5.45,0.41,0.17,0.0,0.0
nomination_freezing_1186,11.02,0.33,0.28,0.0,0.0
nomination_freezing_119,17.01,0.34,0.26,0.0,0.0
nomination_freezing_1191,11.52,0.4,0.3,0.0,0.0
nomination_freezing_1193,7.21,0.28,0.16,0.0,0.0
nomination_freezing_1194,6.02,0.35,0.19,0.0,0.0
nomination_freezing_1201,10.03,0.36,0.16,0.0,0.0
nomination_freezing_1205,11.56,0.36,0.26,0.0,0.0
nomination_freezing_1207,14.16,3.65,0.31,0.0,0.00011471729711753368
nomination_freezing_1209,14.83,0.41,0.17,0.0,0.0
nomination_freezing_121,12.93,0.39,0.32,0.0,0.0
nomination_freezing_1214,7.82,0.28,0.32,0.0,0.0
nomination_freezing_1221,19.28,0.32,0.16,0.0,0.0
nomination_freezing_1233,11.76,0.26,0.25,0.0,0.0
nomination_freezing_1235,2.13,0.35,0.28,0.0,0.0
nomination_freezing_1241,54.62,0.34,0.27,0.0,0.0
nomination_freezing_1243,11.99,0.35,0.16,0.0,0.0
nomination_freezing_1245,9.18,0.45,0.24,0.0,0.0
nomination_freezing_1252,11.22,0.51,0.29,0.0,0.0
nomination_freezing_1257,2.44,0.62,0.31,0.0,0.0
nomination_freezing_1258,9.81,0.38,0.16,0.0,0.0
nomination_freezing_1263,5.18,0.34,0.19,0.0,0.0
nomination_freezing_1268,3.91,0.49,0.16,0.0,0.0
nomination_freezing_1274,8.92,0.38,0.26,0.0,0.0
nomination_freezing_128,1.91,0.34,0.3,0.0,0.0
nomination_freezing_1282,1.78,0.32,0.16,0.0,0.0
nomination_freezing_1283,1.65,0.36,0.3,0.0,0.0
nomination_freezing_1287,43.04,0.36,0.31,0.0,0.0
nomination_freezing_129,2.42,0.29,0.26,0.0,0.0
nomination_freezing_1298,10.68,0.31,0.28,0.0,0.0
nomination_freezing_1308,8.29,0.34,0.2,0.0,0.0
nomination_freezing_1313,6.61,0.43,0.25,0.0,0.0
nomination_freezing_1320,6.04,0.31,0.25,0.0,0.0
nomination_freezing_1322,7.79,0.52,0.26,0.0,0.0
nomination_freezing_1323,8.39,0.35,0.17,0.0,0.0
nomination_freezing_1325,12.55,0.44,0.31,0.0,0.0
nomination_freezing_1328,9.48,0.41,0.27,0.0,0.0
nomination_freezing_1336,8.15,0.48,0.34,0.0,0.0
nomination_freezing_1341,6.43,0.5,0.28,0.0,0.0
nomination_freezing_1342,9.21,0.41,0.16,0.0,0.0
nomination_freezing_135,8.82,0.39,0.19,0.0,0.0
nomination_freezing_1357,1.48,0.37,0.25,0.0,0.0
nomination_freezing_1371,5.54,0.41,0.32,0.0,0.0
nomination_freezing_1372,13.53,0.32,0.24,0.0,0.0
nomination_freezing_1375,45.54,0.36,0.17,0.0,0.0
nomination_freezing_1376,9.89,0.32,0.17,0.0,0.0
nomination_freezing_1382,3.34,0.28,0.26,0.0,0.0
nomination_freezing_1392,11.42,0.35,0.16,0.0,0.0
nomination_freezing_1408,3.57,0.3,0.25,0.0,0.0
nomination_freezing_1415,2.01,0.44,0.27,0.0,0.0
nomination_freezing_1416,1.42,0.42,0.27,0.0,0.0
nomination_freezing_143,9.36,0.32,0.24,0.0,0.0
nomination_freezing_1430,28.2,0.38,0.3,0.0,0.0
nomination_freezing_1434,15.03,0.38,0.29,0.0,0.0
nomination_freezing_1438,10.74,0.6,0.19,0.0,0.0
nomination_freezing_1440,3.76,0.31,0.26,0.0,0.0
nomination_freezing_1444,13.32,0.43,0.16,0.0,0.0
nomination_freezing_1448,2.0,0.3,0.16,0.0,0.0
nomination_freezing_1451,1.64,0.28,0.29,0.0,0.0
nomination_freezing_1457,14.01,0.65,0.29,0.0,0.0
nomination_freezing_1460,3.78,0.37,0.24,0.0,0.0
nomination_freezing_1463,1.92,0.36,0.3,0.0,0.0
nomination_freezing_1470,2.27,0.37,0.2,0.0,0.0
nomination_freezing_1474,12.14,0.32,0.2,0.0,0.0
nomination_freezing_1480,16.58,0.4,0.32,0.0,0.0
nomination_freezing_1484,10.91,0.29,0.24,0.0,0.0
nomination_freezing_1487,2.31,0.38,0.3,0.0,0.0
nomination_freezing_1490,4.27,0.34,0.19,0.0,0.0
nomination_freezing_1491,9.99,0.16,0.31,0.0,0.0
nomination_freezing_1492,10.33,0.56,0.3,0.0,0.0
nomination_freezing_1493,3.73,0.25,0.3,0.0,0.0
nomination_freezing_1495,10.58,0.35,0.33,0.0,0.0
nomination_freezing_1497,9.31,0.46,0.31,0.0,0.0
nomination_freezing_150,2.22,0.34,0.17,0.0,0.0
nomination_freezing_1503,8.79,0.34,0.3,0.0,0.0
nomination_freezing_1505,11.96,0.31,0.25,0.0,0.0
nomination_freezing_1507,21.7,0.39,0.31,0.0,0.0
nomination_freezing_1510,5.83,0.38,0.19,0.0,0.0
nomination_freezing_1514,2.36,0.35,0.31,0.0,0.0
nomination_freezing_1515,8.04,0.32,0.15,0.0,0.0
nomination_freezing_1517,22.0,0.36,0.31,0.0,0.0
nomination_freezing_1518,9.76,0.35,0.19,0.0,0.0
nomination_freezing_152,7.43,0.35,0.32,0.0,0.0
nomination_freezing_1524,14.57,0.33,0.27,0.0,0.0
nomination_freezing_1525,4.35,0.29,0.15,0.0,0.0
nomination_freezing_153,3.9,0.47,0.29,0.0,0.0
nomination_freezing_1535,8.58,0.35,0.26,0.0,0.0
nomination_freezing_1538,6.51,0.38,0.29,0.0,0.0
nomination_freezing_1545,24.76,0.96,0.19,0.0,0.0
nomination_freezing_1546,5.05,0.36,0.25,0.0,0.0
nomination_freezing_1550,19.65,0.41,0.29,0.0,0.0
nomination_freezing_1551,14.2,0.37,0.27,0.0,0.0
nomination_freezing_1558,13.05,0.34,0.27,0.0,0.0
nomination_freezing_156,2.32,0.37,0.3,0.0,0.0
nomination_freezing_1565,3.66,0.41,0.28,0.0,0.0
nomination_freezing_1568,1.76,0.31,0.16,0.0,0.0
nomination_freezing_1569,7.13,0.34,0.3,0.0,0.0
nomination_freezing_1582,5.18,0.41,0.18,0.0,0.0
nomination_freezing_1583,7.67,0.29,0.29,0.0,0.0
nomination_freezing_1584,14.32,0.49,0.16,0.0,0.0
nomination_freezing_1585,8.17,0.32,0.18,0.0,0.0
nomination_freezing_1588,14.54,0.39,0.29,0.0,0.0
nomination_freezing_1590,1.4,0.44,0.16,0.0,0.0
nomination_freezing_1591,8.61,0.37,0.31,0.0,0.0
nomination_freezing_1593,5.68,0.29,0.27,0.0,0.0
nomination_freezing_1596,2.21,0.33,0.16,0.0,0.0
nomination_freezing_1597,4.13,0.42,0.28,0.0,0.0
nomination_freezing_1599,11.84,0.31,0.28,0.0,0.0
nomination_freezing_160,7.96,0.29,0.26,0.0,0.0
nomination_freezing_1618,2.4,0.52,0.34,0.0,0.0
nomination_freezing_1624,4.39,0.31,0.27,0.0,0.0
nomination_freezing_163,6.42,0.28,0.27,0.0,0.0
nomination_freezing_1633,3.23,0.36,0.19,0.0,0.0
nomination_freezing_164,1.29,0.42,0.25,0.0,0.0
nomination_freezing_1650,5.68,0.35,0.17,0.0,0.0
nomination_freezing_1651,9.72,0.36,0.16,0.0,0.0
nomination_freezing_166,9.93,0.4,0.27,0.0,0.0
nomination_freezing_1663,11.19,0.3,0.29,0.0,0.0
nomination_freezing_1671,8.78,0.32,0.35,0.0,0.0
nomination_freezing_1672,1.9,0.33,0.3,0.0,0.0
nomination_freezing_1673,12.08,1.31,0.19,0.0,0.0
nomination_freezing_1677,2.0,0.37,0.18,0.0,0.0
nomination_freezing_1678,32.29,0.36,0.27,0.0,0.0
nomination_freezing_1682,7.85,0.55,0.19,0.0,0.0
nomination_freezing_1684,36.22,0.35,0.28,0.0,0.0
nomination_freezing_1685,12.62,0.47,0.26,0.0,0.0
nomination_freezing_1686,9.85,0.46,0.19,0.0,0.0
nomination_freezing_169,9.27,0.45,0.32,0.0,0.0
nomination_freezing_1690,6.47,0.35,0.31,0.009751160719444325,0.0
nomination_freezing_1694,10.34,0.69,0.2,0.0,0.0
nomination_freezing_1696,12.4,0.36,0.19,0.0,0.0
nomination_freezing_1697,6.11,0.35,0.16,0.0,0.0
nomination_freezing_1699,16.85,0.32,0.27,0.0,0.0
nomination_freezing_1704,4.61,0.44,0.16,0.0,0.0
nomination_freezing_1710,3.36,0.31,0.16,0.0,0.0
nomination_freezing_1712,19.83,0.13,0.17,0.0,0.0
nomination_freezing_1713,15.7,0.41,0.25,0.0,0.0
nomination_freezing_1714,6.3,0.28,0.26,0.0,0.0
nomination_freezing_1724,15.69,0.35,0.23,0.0,0.0
nomination_freezing_1738,33.17,0.52,0.27,0.0,0.0
nomination_freezing_1739,12.93,0.57,0.27,0.0,0.0
nomination_freezing_1741,1.88,0.3,0.26,0.0,0.0
nomination_freezing_1751,2.27,0.36,0.15,0.0,0.0
nomination_freezing_1763,11.27,0.47,0.16,0.0,0.0
nomination_freezing_1767,1.26,0.45,0.16,0.0,0.0
nomination_freezing_1773,9.85,0.44,0.3,0.0,0.0
nomination_freezing_1775,5.22,0.59,0.17,0.0,0.0
nomination_freezing_1795,5.36,0.36,0.23,0.0,0.0
nomination_freezing_1798,8.77,0.34,0.16,0.0,0.0
nomination_freezing_1801,10.76,0.41,0.35,0.0,0.0
nomination_freezing_1808,1.78,0.3,0.24,0.0,0.0
nomination_freezing_1813,3.9,0.41,0.26,0.0,0.0
nomination_freezing_182,17.28,0.51,0.16,0.0,0.0
nomination_freezing_1820,17.2,0.58,0.28,0.0,0.0
nomination_freezing_1821,12.0,0.44,0.18,0.0,0.0
nomination_freezing_1822,4.73,0.49,0.28,0.0,0.0
nomination_freezing_1825,14.99,0.44,0.3,0.0,0.0
nomination_freezing_1826,7.7,0.31,0.27,0.0,0.0
nomination_freezing_1832,8.94,0.57,0.16,0.0,0.0
nomination_freezing_1833,1.98,0.46,0.2,0.0,0.0
nomination_freezing_1837,4.97,0.52,0.19,0.0,0.0
nomination_freezing_1839,7.66,0.37,0.27,0.0,0.0
nomination_freezing_1844,12.37,0.37,0.28,0.0,0.0
nomination_freezing_1845,2.56,0.32,0.27,0.0,0.0
nomination_freezing_1846,6.03,0.31,0.16,0.0,0.0
nomination_freezing_1848,9.51,0.36,0.32,0.0,0.0
nomination_freezing_185,4.24,0.39,0.29,0.0,0.0
nomination_freezing_1857,3.73,0.35,0.31,0.0,0.0
nomination_freezing_1863,2.19,0.31,0.26,0.0,0.0
nomination_freezing_1869,1.86,0.34,0.27,0.0,0.0
nomination_freezing_187,1.65,0.4,0.17,0.0,0.0
nomination_freezing_1875,13.07,0.36,0.3,0.0,0.0
nomination_freezing_1877,9.41,0.38,0.3,0.0,0.0
nomination_freezing_188,10.7,0.45,0.19,0.0,0.0
nomination_freezing_1887,3.2,0.44,0.16,0.0,0.0
nomination_freezing_1889,5.69,0.36,0.29,0.0,0.0
nomination_freezing_1898,4.2,0.55,0.26,0.0,0.0
nomination_freezing_190,2.81,0.3,0.29,0.0,0.0
nomination_freezing_1901,1.4,0.38,0.16,0.0,0.0
nomination_freezing_1907,16.85,0.36,0.29,0.0,0.0
nomination_freezing_1908,2.36,0.44,0.34,0.0,0.0
nomination_freezing_1909,2.16,0.37,0.17,0.0,0.0
nomination_freezing_1918,1.24,0.64,0.29,0.0,0.0
nomination_freezing_1919,5.68,0.37,0.29,0.0,0.0
nomination_freezing_1921,16.28,0.4,0.31,0.0,0.0
nomination_freezing_1924,1.64,0.36,0.17,0.0,0.0
nomination_freezing_1926,12.44,0.29,0.28,0.0,0.0
nomination_freezing_195,2.07,0.3,0.26,0.0,0.0
nomination_freezing_1950,13.68,0.32,0.28,0.0,0.0
nomination_freezing_1953,9.05,0.38,0.16,0.0,0.0
nomination_freezing_1958,7.99,0.34,0.17,0.0,0.0
nomination_freezing_1962,15.91,0.37,0.28,0.0,0.0
nomination_freezing_1973,1.59,0.3,0.16,0.0,0.0
nomination_freezing_1976,13.46,0.34,0.2,0.0,0.0
nomination_freezing_1978,2.0,0.33,0.29,0.0,0.0
nomination_freezing_1979,17.21,0.3,0.16,0.0,0.0
nomination_freezing_1985,8.42,0.39,0.19,0.0,0.0
nomination_freezing_1986,1.89,0.3,0.16,0.0,0.0
nomination_freezing_1994,4.01,0.47,0.32,0.0,0.0
nomination_freezing_1996,5.54,0.31,0.27,0.0,0.0
nomination_freezing_2001,5.51,0.35,0.28,0.0,0.0
nomination_freezing_2005,2.12,0.36,0.16,0.0,0.0
nomination_freezing_2013,6.27,0.33,0.3,0.0,0.0
nomination_freezing_2016,6.95,0.54,0.28,0.0,0.0
nomination_freezing_2025,2.93,0.51,0.24,0.0,0.0
nomination_freezing_2032,3.61,0.41,0.19,0.0,0.0
nomination_freezing_2036,8.24,0.46,0.24,0.0,0.0
nomination_freezing_2053,6.7,0.3,0.28,0.0,0.0
nomination_freezing_2055,6.0,0.27,0.29,0.0,0.0
nomination_freezing_2062,5.55,0.3,0.16,0.0,0.0
nomination_freezing_2065,8.99,0.36,0.31,0.0,0.0
nomination_freezing_2072,4.46,0.35,0.25,0.0,0.0
nomination_freezing_2082,1.89,0.46,0.17,0.0,0.0
nomination_freezing_209,2.49,0.39,0.33,0.0,0.0
nomination_freezing_2110,83.68,0.54,0.19,0.0,0.0
nomination_freezing_2116,14.65,0.39,0.24,0.0,0.0
nomination_freezing_212,6.11,0.46,0.29,0.0,0.0
nomination_freezing_2129,3.29,0.32,0.33,0.0,0.0
nomination_freezing_2138,4.08,0.5,0.19,0.0,0.0
nomination_freezing_2145,34.48,0.55,0.27,0.0,0.0
nomination_freezing_2148,6.07,0.3,0.17,0.0,0.0
nomination_freezing_2152,1.68,0.44,0.27,0.0,0.0
nomination_freezing_216,11.48,0.31,0.16,0.0,0.0
nomination_freezing_217,7.25,0.87,0.31,0.0,0.0
nomination_freezing_2170,1.96,0.29,0.27,0.0,0.0
nomination_freezing_2174,1.63,0.34,0.19,0.0,0.0
nomination_freezing_2181,1.2,0.4,0.19,0.0,0.0
nomination_freezing_2183,9.54,0.38,0.29,0.0,0.0
nomination_freezing_2185,14.36,0.28,0.28,0.0,0.0
nomination_freezing_2194,1.56,0.31,0.35,0.0,0.0
nomination_freezing_2204,13.08,0.36,0.18,0.0,0.0
nomination_freezing_2206,8.64,0.4,0.2,0.0,0.0
nomination_freezing_2220,1.74,0.3,0.26,0.0,0.0
nomination_freezing_2224,4.55,0.4,0.27,0.0,0.0
nomination_freezing_2232,58.29,0.31,0.17,0.0,0.0
nomination_freezing_2234,3.05,0.36,0.3,0.0,0.0
nomination_freezing_2236,7.79,0.34,0.18,0.0,0.0
nomination_freezing_224,5.5,0.41,0.19,0.0,0.0
nomination_freezing_2242,1.87,0.29,0.29,0.0,0.0
nomination_freezing_2248,7.16,0.35,0.26,0.0,0.0
nomination_freezing_225,15.75,0.45,0.35,0.0,0.0
nomination_freezing_2250,6.37,0.39,0.21,0.0,0.0
nomination_freezing_2252,196.27,0.38,0.19,0.0,0.0
nomination_freezing_2255,17.21,0.4,0.28,0.0,0.0
nomination_freezing_226,20.88,0.32,0.17,0.0,0.0
nomination_freezing_2263,2.0,0.19,0.17,0.0,0.0
nomination_freezing_228,27.27,0.45,0.28,0.0,0.0
nomination_freezing_2281,5.25,0.35,0.16,0.0,0.0
nomination_freezing_2283,2.69,0.41,0.31,0.0,0.0
nomination_freezing_2287,14.22,0.45,0.28,0.0,0.0
nomination_freezing_2292,6.4,0.43,0.19,0.0,0.0
nomination_freezing_2293,5.58,0.36,0.31,0.0,0.0
