case,minlp_time,misoc_time,lp_time,lp_gap,misoc_gap
nomination_hot_0255,140.97,42.06,2.8,0.0,0.0
nomination_hot_0273,92.6,7.59,3.28,0.0,0.0
nomination_hot_0281,108.88,7.82,3.47,0.0,0.0
nomination_hot_0287,119.87,10.35,2.81,0.0,0.0
nomination_hot_0288,131.06,1000.57,3.13,0.0,NaN
nomination_hot_0292,139.4,37.11,2.82,0.0,0.00013115845784833046
nomination_hot_0303,130.82,7.64,2.94,0.0,0.0
nomination_hot_0328,141.21,12.53,2.83,0.0,0.0
nomination_hot_0330,124.23,10.68,3.03,0.0,0.0
nomination_hot_0346,319.7,12.44,2.69,0.0,0.0005079052826435239
nomination_hot_0374,118.43,969.64,3.23,0.0,0.0
nomination_hot_0379,5.07,7.71,3.07,0.0,0.0
nomination_hot_0381,216.75,27.5,2.88,0.0,0.0
nomination_hot_0394,125.6,12.68,3.04,0.0,0.0
nomination_hot_0427,120.98,7.34,3.14,0.0,0.0
nomination_hot_0431,117.38,42.31,3.2,0.0,0.0
nomination_hot_0433,106.99,31.46,2.85,0.0,0.0
nomination_hot_0436,250.3,6.57,3.35,0.0,0.0
nomination_hot_0445,67.38,47.9,2.99,0.0,0.0
nomination_hot_0447,202.83,17.94,2.83,0.0,0.0
nomination_hot_0461,70.08,19.22,2.93,0.0,0.0
nomination_hot_0462,89.77,26.18,2.87,0.0,0.0
nomination_hot_0466,95.95,15.93,3.2,0.0,0.0
nomination_hot_0469,702.93,38.68,3.16,0.0,0.0
nomination_hot_0471,303.35,1000.22,3.17,0.0,NaN
nomination_hot_0482,96.18,27.05,3.26,0.0,0.0
nomination_hot_0486,124.05,34.6,3.24,0.0,0.0
nomination_hot_0498,103.89,17.49,3.36,0.0,0.0
nomination_hot_0516,117.27,9.67,3.14,0.0,0.0003782125716819528
nomination_hot_0520,105.97,9.05,3.4,0.0,0.0
nomination_hot_0540,128.33,30.8,2.89,0.0,0.0
nomination_hot_0541,807.67,24.27,3.03,0.0,0.0
nomination_hot_0546,11.41,10.43,3.07,0.0,0.0
nomination_hot_0552,84.69,7.94,3.03,0.0,0.0
nomination_hot_0561,118.45,1000.27,3.1,0.0,NaN
nomination_hot_0562,96.77,960.79,3.54,0.0,0.0
nomination_hot_0574,112.4,24.24,2.99,0.0,0.0
nomination_hot_0584,54.09,38.23,3.11,0.0,0.0
nomination_hot_0589,744.59,41.75,3.33,0.0,0.0
nomination_hot_0593,105.68,38.49,3.0,0.0,0.0
nomination_hot_0611,104.15,1002.58,3.04,0.0,NaN
nomination_hot_0612,102.94,9.85,3.63,0.0,0.0
nomination_hot_0623,68.33,37.01,2.91,0.0,0.0
nomination_hot_0628,112.26,1000.2,3.24,0.0,NaN
nomination_hot_0643,97.97,1000.31,2.71,0.0,NaN
nomination_hot_0651,115.89,1002.04,2.89,0.0,NaN
nomination_hot_0660,110.85,25.59,2.57,0.0,0.0
nomination_hot_0680,241.07,10.58,2.88,0.0,0.0
nomination_hot_0682,375.68,35.07,2.84,0.0,0.0
nomination_hot_0685,246.07,21.46,2.86,0.0,0.0
nomination_hot_0689,345.51,7.42,3.12,0.0,0.0
nomination_hot_0696,119.5,770.23,3.11,0.0,0.0
nomination_hot_0697,108.63,8.17,2.95,0.0,0.0
nomination_hot_0701,100.69,23.09,3.15,0.0,0.0
nomination_hot_0709,151.22,30.67,3.76,0.0,0.0
nomination_hot_0713,4.44,30.5,3.51,0.0,0.0
nomination_hot_0716,105.51,26.7,3.06,0.0,0.0
nomination_hot_0719,77.25,30.86,3.4,0.0,0.0
nomination_hot_0732,6.21,30.67,3.0,0.0,0.0
nomination_hot_0748,116.02,28.28,2.82,0.0,0.0
nomination_hot_0749,178.33,26.87,3.46,0.0,0.0
nomination_hot_0750,109.41,8.62,3.39,0.0,0.0
nomination_hot_0756,165.56,6.51,2.98,0.0,0.0
nomination_hot_0764,96.59,9.8,3.55,0.0,0.0
nomination_hot_0765,107.99,28.25,2.86,0.0,0.0
nomination_hot_0792,114.93,36.42,3.21,0.0,0.0
nomination_hot_0801,97.81,1000.93,3.11,0.0,NaN
nomination_hot_0813,104.98,28.14,3.15,0.0,0.0
nomination_hot_0831,160.61,1000.28,3.12,0.0,NaN
nomination_hot_0838,109.72,32.93,3.06,0.0,0.0
nomination_hot_0845,156.16,27.02,2.97,0.0,0.0
nomination_hot_0852,107.55,21.9,3.4,0.0,0.0
nomination_hot_0853,118.54,9.74,2.99,0.0,0.0003046098401736428
nomination_hot_0867,92.55,55.96,3.1,0.0,0.0
nomination_hot_0875,333.55,57.19,2.8,0.0,0.0
nomination_hot_0877,130.81,727.62,3.45,0.0,0.0
nomination_hot_0879,111.29,7.54,3.18,0.0,0.0
nomination_hot_0885,248.28,49.5,3.51,0.0,0.0
nomination_hot_0902,109.36,9.59,3.15,0.0,0.0
nomination_hot_0915,271.73,1000.23,3.46,0.0,NaN
nomination_hot_0926,97.39,7.86,3.02,0.0,0.0
nomination_hot_0942,208.48,1000.32,3.0,0.0,NaN
nomination_hot_0943,4.96,10.81,3.08,0.0,0.0
nomination_hot_0947,131.49,10.04,3.11,0.0,0.0
nomination_hot_0969,93.67,24.16,2.85,0.0,0.0
nomination_hot_0989,135.9,32.33,2.9,0.0,0.0
nomination_hot_0997,7.22,37.7,2.79,0.0,0.0
nomination_hot_0999,246.57,37.49,3.13,0.0,0.0
nomination_hot_1001,484.29,15.58,3.46,0.0,0.0
nomination_hot_1013,252.28,1001.39,2.7,0.0,NaN
nomination_hot_1016,207.45,10.12,3.03,0.0,0.0
nomination_hot_1019,102.48,35.06,3.21,0.0,0.0
nomination_hot_1020,108.19,33.24,3.21,0.0,0.0
nomination_hot_1021,223.82,10.46,3.07,0.0,0.0
nomination_hot_1024,130.69,1000.96,3.02,0.0,NaN
nomination_hot_1036,123.18,8.53,3.09,0.0,0.0
nomination_hot_1048,158.85,10.79,3.49,0.0,0.0
nomination_hot_1054,348.73,9.5,3.06,0.0,0.0
nomination_hot_1073,170.79,30.72,2.85,0.0,0.0
nomination_hot_1079,93.92,11.99,3.21,0.0,0.0
nomination_hot_1086,97.88,24.33,3.2,0.0,0.0
nomination_hot_1097,127.52,7.97,2.75,0.0,0.0
nomination_hot_1109,4.9,26.19,2.69,0.0,0.0
nomination_hot_1118,140.12,10.25,3.08,0.0,0.0
nomination_hot_1129,119.12,32.62,3.03,0.0,0.0
nomination_hot_1140,110.61,9.5,3.17,0.0,0.0
nomination_hot_1142,157.64,29.28,3.23,0.0,0.0
nomination_hot_1144,276.65,33.68,2.91,0.0,0.0
nomination_hot_1148,266.39,567.91,3.05,0.0,0.0
nomination_hot_1157,6.89,8.89,3.12,0.0,0.0
nomination_hot_1158,118.0,58.14,2.93,0.0,0.0
nomination_hot_1161,73.92,26.43,3.23,0.0,0.0
nomination_hot_1179,144.48,9.7,3.19,0.0,0.0
nomination_hot_1192,130.04,22.72,3.1,0.0,0.0
nomination_hot_1193,313.68,8.06,3.76,0.0,0.0
nomination_hot_1201,666.72,1000.7,3.49,0.0,NaN
nomination_hot_1203,314.48,1012.64,3.01,0.0,NaN
nomination_hot_1212,100.26,8.52,3.05,0.0,0.0
nomination_hot_1239,130.53,278.72,2.91,0.0,0.0
nomination_hot_1252,208.07,771.91,3.02,0.008018376463187463,0.0
nomination_hot_1262,101.36,24.86,2.9,0.0,0.0
nomination_hot_1267,118.03,31.98,2.9,0.0,0.0
nomination_hot_1271,130.02,10.38,3.3,0.0,0.0
nomination_hot_1273,295.76,11.65,3.2,0.0,0.0
nomination_hot_1285,250.85,7.48,2.97,0.0,0.0
nomination_hot_1293,260.63,1000.66,2.97,0.0,NaN
nomination_hot_1298,123.17,681.83,2.79,0.0,0.0
nomination_hot_1326,114.36,23.28,3.03,0.0,0.0
nomination_hot_1341,219.56,36.51,3.07,0.0,0.0
nomination_hot_1343,262.4,1001.15,2.72,0.0,NaN
nomination_hot_1345,195.51,11.77,3.23,0.0,0.0
nomination_hot_1379,229.64,12.6,2.75,0.0,0.0
nomination_hot_1412,103.18,10.65,3.13,0.0,0.0
nomination_hot_1416,95.79,10.54,2.93,0.0,0.0
nomination_hot_1426,137.77,10.88,2.91,0.0,0.0
nomination_hot_1431,258.82,41.8,3.18,0.0,0.0
nomination_hot_1442,135.96,36.04,3.36,0.0,0.0
nomination_hot_1447,36.13,31.77,3.14,0.011521137566967545,0.01152018550755317
nomination_hot_1455,108.89,27.32,3.02,0.0,0.0
nomination_hot_1460,162.96,10.26,3.05,0.0,0.0
nomination_hot_1461,4.32,33.4,3.0,0.0,0.0
nomination_hot_1488,123.71,29.53,2.98,0.0,0.0
nomination_hot_1497,201.03,7.17,2.86,0.0,0.0
nomination_hot_1545,99.76,7.14,3.09,0.0,0.0
nomination_hot_1547,104.97,1000.43,4.45,0.0,NaN
nomination_hot_1564,91.27,27.04,3.15,0.0,0.0
nomination_hot_1594,101.8,32.01,3.07,0.0,0.0
nomination_hot_1597,145.86,7.83,3.29,0.0,0.0
nomination_hot_1608,149.9,9.7,3.11,0.0,0.0
nomination_hot_1611,100.57,9.35,3.13,0.0,0.0
nomination_hot_1617,4.54,24.01,2.8,0.0,0.0
nomination_hot_1624,111.55,9.02,2.9,0.0,0.0
nomination_hot_1633,92.51,37.82,2.79,0.003412268982476143,0.0
nomination_hot_1644,199.13,34.11,3.07,0.0,0.0
nomination_hot_1646,113.72,1000.98,3.19,0.0,NaN
nomination_hot_1653,141.82,10.25,2.74,0.0,0.001482448916369399
nomination_hot_1659,10.31,29.79,2.98,0.0,0.0
nomination_hot_1661,132.4,23.98,2.97,0.0,0.0
nomination_hot_1666,78.75,28.69,2.94,0.0,0.0
nomination_hot_1708,239.15,29.73,2.92,0.0,0.0
nomination_hot_1716,113.24,29.12,2.61,0.0,0.0
nomination_hot_1717,118.5,8.07,2.84,0.0,0.0
nomination_hot_1720,219.02,39.67,3.45,0.0,0.0
nomination_hot_1732,90.51,590.29,2.89,0.0,0.0
nomination_hot_1763,98.06,9.03,3.21,0.0,0.0
nomination_hot_1772,98.31,32.07,3.0,0.0,0.0
nomination_hot_1775,83.62,11.49,2.83,0.0,0.0
nomination_hot_1783,114.35,8.63,3.19,0.0,0.0
nomination_hot_1793,160.84,23.24,3.1,0.0,0.0
nomination_hot_1797,104.25,28.6,2.87,0.0,0.0
nomination_hot_1798,113.41,10.81,3.09,0.0,0.0
nomination_hot_1809,33.02,27.44,3.27,0.0,0.0
nomination_hot_1831,105.57,31.95,2.99,0.0,0.0
nomination_hot_1835,220.05,1000.25,3.02,0.0,NaN
nomination_hot_1837,112.16,937.77,2.86,0.0,0.0
nomination_hot_1843,124.76,12.35,2.82,0.0,0.0
nomination_hot_1851,88.67,30.79,3.42,0.0,0.0
nomination_hot_1853,94.55,1000.19,2.91,0.0,NaN
nomination_hot_1860,209.9,7.94,2.86,0.0,0.0
nomination_hot_1864,147.2,9.3,2.87,0.5515677659023454,0.5515677665461929
nomination_hot_1884,144.81,31.6,3.78,0.0,0.0
nomination_hot_1889,6.52,10.04,2.92,0.0,0.004011860615378219
nomination_hot_1890,345.19,15.99,2.93,0.0,0.0
nomination_hot_1902,215.09,9.16,2.87,0.0,0.0
nomination_hot_1914,109.6,8.28,3.1,0.0,0.0
nomination_hot_1940,212.5,8.39,3.08,0.0,0.0
nomination_hot_1950,4.51,37.03,3.17,0.0,0.0
nomination_hot_1978,118.17,33.68,2.96,0.0,0.0
nomination_hot_1983,183.6,8.02,2.97,0.0,0.0
nomination_hot_1989,92.89,13.09,3.43,0.0,0.0
nomination_hot_2002,88.6,42.85,2.97,0.0,0.0
nomination_hot_2020,248.27,8.76,3.28,0.0,0.0
nomination_hot_2025,187.09,11.77,3.28,0.0,0.0
nomination_hot_2032,216.04,37.15,3.43,0.0,0.0
nomination_hot_2069,225.89,34.82,2.89,0.0,0.0
nomination_hot_2081,172.51,42.88,2.72,0.0,0.0
nomination_hot_2083,155.47,23.4,2.85,0.0,0.0
nomination_hot_2101,101.38,1001.22,3.15,0.0,NaN
nomination_hot_2102,246.85,8.96,3.05,0.0,0.0
nomination_hot_2123,115.55,12.77,3.12,0.0,0.0
nomination_hot_2138,495.23,14.22,2.95,0.0,0.0
nomination_hot_2143,123.53,13.67,2.88,0.0,0.0
nomination_hot_2149,120.33,36.72,2.9,0.0,0.0
nomination_hot_2154,96.96,6.68,3.15,0.0,0.0
nomination_hot_2160,135.68,27.3,3.16,0.0,0.0
nomination_hot_2165,107.39,8.3,3.02,0.003576406031692142,0.0
nomination_hot_2174,142.61,10.06,3.06,0.0,0.0
nomination_hot_2176,429.43,59.26,3.28,0.0,0.0
nomination_hot_2177,234.64,18.55,2.87,0.0,0.0
nomination_hot_2181,140.26,33.84,2.79,0.0,0.0
nomination_hot_2194,127.18,10.93,3.24,0.0,0.0
nomination_hot_2198,218.83,7.58,3.01,0.0,0.0
nomination_hot_2206,902.26,34.49,2.96,0.0,0.0
nomination_hot_2219,100.28,15.95,3.43,0.0,0.0
nomination_hot_2221,126.48,23.52,2.94,0.0,0.0
nomination_hot_2222,100.39,7.55,2.92,0.0,0.0
nomination_hot_2243,146.41,23.08,3.13,0.0,0.0
nomination_hot_2252,151.33,11.63,2.76,0.0,0.0
nomination_hot_2279,158.78,24.75,2.86,0.0,0.0
nomination_hot_2284,226.87,9.43,3.24,0.0,0.0
nomination_hot_2293,83.38,8.16,3.13,0.0,0.0
nomination_hot_2300,112.41,7.86,3.19,0.0,0.0
nomination_hot_2305,124.86,1001.42,3.03,0.0,NaN
nomination_hot_2308,257.28,837.63,3.02,0.0,0.0
nomination_hot_2323,129.93,26.97,3.07,0.0,0.0
nomination_hot_2324,165.83,31.26,3.06,0.0,0.0
nomination_hot_2325,122.95,729.79,2.84,0.0,0.0
nomination_hot_2328,155.75,1001.71,3.02,0.0,NaN
nomination_hot_2339,154.73,7.67,3.41,0.0,0.0
nomination_hot_2355,4.5,1000.16,3.73,0.0,NaN
nomination_hot_2362,235.73,11.73,2.81,0.0,0.0
nomination_hot_2363,120.67,8.19,2.9,0.0,0.0
nomination_hot_2365,122.3,7.32,3.15,0.0,0.0
nomination_hot_2383,359.57,7.7,2.92,0.0,0.0
nomination_hot_2388,129.2,6.89,3.09,0.0,0.0
nomination_hot_2389,4.38,6.76,3.04,0.0,0.0
nomination_hot_2398,158.71,1001.7,3.11,0.0,NaN
nomination_hot_2402,104.96,13.78,3.52,0.0,0.0
nomination_hot_2413,112.1,1001.74,3.46,0.0,NaN
nomination_hot_2432,306.52,26.91,2.86,0.0,0.0
nomination_hot_2459,54.17,76.54,2.71,0.0,0.0
nomination_hot_2475,134.2,28.85,2.99,0.0,0.0
nomination_hot_2476,91.7,10.16,3.2,0.0,0.0
nomination_hot_2479,166.35,9.0,3.03,0.0,0.0
nomination_hot_2483,154.6,1000.16,2.99,0.0,NaN
nomination_hot_2489,104.96,22.75,3.04,0.0,0.0
nomination_hot_2539,188.25,8.5,2.75,0.0,0.0
nomination_hot_2545,123.63,11.01,3.3,0.0,0.0
nomination_hot_2566,4.48,1000.63,3.05,0.0,NaN
nomination_hot_2568,143.13,9.98,2.94,0.0,0.0
nomination_hot_2586,268.19,32.48,2.72,0.0,0.0
nomination_hot_2596,313.56,9.33,3.03,0.001171233923144224,0.0
nomination_hot_2600,403.65,29.15,3.21,0.0,0.0
nomination_hot_2608,291.47,33.79,3.01,0.0,0.0
nomination_hot_2611,208.1,19.31,2.99,0.0,0.0
nomination_hot_2614,102.5,8.67,3.28,0.0,0.0
nomination_hot_2622,142.01,6.14,3.01,0.0,0.0
nomination_hot_2631,119.64,1000.22,2.95,0.0,NaN
nomination_hot_2638,235.91,1000.21,3.49,0.0,NaN
nomination_hot_2639,126.03,43.52,2.87,0.0,0.0
nomination_hot_2652,392.39,683.54,2.86,0.0,0.0
nomination_hot_2686,105.56,24.38,2.74,0.0,0.0
nomination_hot_2693,226.88,32.73,2.9,0.0,0.0
nomination_hot_2718,147.59,1001.69,2.96,0.0,NaN
nomination_hot_2723,113.69,10.57,3.12,0.0,0.0
nomination_hot_2725,347.31,11.41,2.88,0.0,0.00021878620633612747
nomination_hot_2751,104.43,11.11,3.27,0.0,0.0
nomination_hot_2752,604.68,7.32,2.83,0.0,0.0
nomination_hot_2756,817.37,7.37,2.66,0.0,0.00017340466894468572
nomination_hot_2787,427.34,7.76,3.27,0.0,0.0
nomination_hot_2823,113.15,13.11,3.13,0.0,0.0
nomination_hot_2824,545.96,10.32,3.66,0.0,0.0
nomination_hot_2825,95.65,35.54,2.99,0.0,0.0
nomination_hot_2833,233.45,21.89,2.71,0.0,0.0
nomination_hot_2843,72.58,7.55,3.3,0.0,0.0
nomination_hot_2844,139.9,7.12,3.14,0.0,0.0
nomination_hot_2849,134.35,1001.2,3.27,0.0,NaN
nomination_mild_0006,506.69,43.76,2.74,0.0007367131091422376,0.0
nomination_mild_0007,287.75,14.86,2.48,0.0,0.0
nomination_mild_0010,238.15,10.14,2.65,0.0,0.0
nomination_mild_0022,308.8,11.09,2.79,0.0,0.0
nomination_mild_0024,160.95,10.26,2.67,0.0,0.0
nomination_mild_0026,261.74,27.31,2.67,0.0,0.0
nomination_mild_0056,196.53,1001.24,2.57,0.0,NaN
nomination_mild_0059,182.32,9.77,2.7,0.0,0.0
nomination_mild_0060,272.37,25.23,2.84,0.0,0.0
nomination_mild_0062,164.59,12.0,2.75,0.0,0.0
nomination_mild_0067,266.28,1000.39,2.58,0.0,NaN
nomination_mild_0069,277.19,8.66,2.93,0.0,0.0
nomination_mild_0071,132.44,49.06,2.64,0.0,0.0
nomination_mild_0103,176.66,10.34,2.62,0.0,0.0
nomination_mild_0111,243.74,7.69,2.67,0.0,0.0
nomination_mild_0119,242.87,7.06,2.62,0.0,0.0
nomination_mild_0140,104.47,24.82,2.91,0.0,0.0
nomination_mild_0147,297.38,8.98,2.93,0.004256615168258761,0.0
nomination_mild_0166,613.69,10.84,2.69,0.0,0.0
nomination_mild_0176,196.93,13.11,2.94,0.0,0.0
nomination_mild_0183,301.75,8.49,2.64,0.0,0.0
nomination_mild_0187,804.47,1000.86,2.51,0.0,NaN
nomination_mild_0197,296.44,11.4,3.06,0.0,0.0
nomination_mild_0205,292.38,807.48,2.8,0.0,0.0
nomination_mild_0213,245.01,34.38,2.66,0.0,0.0
nomination_mild_0220,141.66,12.41,2.76,0.0,0.0
nomination_mild_0221,234.64,13.71,2.62,0.0,0.0
nomination_mild_0242,302.67,8.91,2.48,0.0,0.0
nomination_mild_0246,677.63,7.78,3.09,0.0,0.0
nomination_mild_0253,420.57,13.25,2.74,0.0,0.0
nomination_mild_0262,223.31,49.52,2.79,0.0,0.0
nomination_mild_0272,209.11,33.78,2.71,0.0,0.0
nomination_mild_0274,360.18,10.96,3.15,0.0,0.0
nomination_mild_0279,258.11,27.71,3.15,0.0,0.0
nomination_mild_0289,139.41,29.24,2.56,0.0,0.0
nomination_mild_0299,97.02,9.04,2.64,0.0,0.0
nomination_mild_0305,153.45,13.83,3.04,0.0,0.0
nomination_mild_0320,151.08,1001.01,2.56,0.0,NaN
nomination_mild_0324,135.5,41.12,2.7,0.0,0.0
nomination_mild_0331,274.86,21.22,3.04,0.0,0.0
nomination_mild_0335,182.47,11.3,2.79,0.0,0.0
nomination_mild_0340,190.86,6.96,2.8,0.0032224200834847752,0.0
nomination_mild_0342,180.63,7.5,2.78,0.0,0.0
nomination_mild_0347,213.65,22.8,2.59,0.0,0.0
nomination_mild_0354,419.52,1000.75,2.94,0.0,NaN
nomination_mild_0361,943.8,28.45,2.8,0.0,0.0
nomination_mild_0376,295.86,14.88,2.61,0.0,0.0
nomination_mild_0399,594.64,9.45,2.76,0.0,0.0
nomination_mild_0402,236.36,11.55,2.42,0.0,0.0
nomination_mild_0404,220.78,9.56,2.81,0.0,0.0
nomination_mild_0412,725.7,8.09,2.62,0.0,0.0
nomination_mild_0419,112.66,37.25,2.81,0.0,0.0
nomination_mild_0420,157.06,24.97,2.75,0.0,0.0
nomination_mild_0424,236.04,11.18,2.74,0.0,0.0
nomination_mild_0425,130.66,42.27,2.68,0.0,0.0
nomination_mild_0430,178.4,7.67,2.96,0.0,0.0
nomination_mild_0441,267.51,10.45,2.7,0.0,0.0
nomination_mild_0442,289.04,47.82,3.14,0.0,0.0
nomination_mild_0454,191.43,37.08,2.85,0.0,0.0
nomination_mild_0456,233.44,12.22,3.13,0.0,0.0
nomination_mild_0460,272.93,8.47,2.88,0.0,0.0
nomination_mild_0478,274.34,8.26,2.51,0.0,0.0
nomination_mild_0479,181.46,9.23,2.96,0.0,0.0
nomination_mild_0483,278.13,11.29,2.69,0.0,0.0
nomination_mild_0489,160.87,1000.87,2.62,0.0,NaN
nomination_mild_0502,118.31,9.04,3.24,0.0,0.0
nomination_mild_0525,353.38,43.01,2.8,0.0,0.0
nomination_mild_0535,277.65,9.22,2.99,0.0,0.0
nomination_mild_0547,102.12,11.96,2.91,0.0,0.0
nomination_mild_0553,154.83,25.25,3.08,0.0,0.0
nomination_mild_0554,276.96,12.57,2.83,0.0,0.0
nomination_mild_0564,122.61,1000.76,2.72,0.0,NaN
nomination_mild_0576,97.89,13.59,2.99,0.0,0.0
nomination_mild_0578,262.55,1002.01,2.68,0.0,NaN
nomination_mild_0588,150.76,35.32,2.55,0.0,0.0
nomination_mild_0600,186.58,12.19,3.31,0.0,0.0
nomination_mild_0613,177.65,9.65,2.61,0.0,0.0
nomination_mild_0641,598.83,9.14,2.51,0.0,0.0
nomination_mild_0646,94.4,1000.44,2.63,0.0,NaN
nomination_mild_0650,220.53,37.09,3.3,0.0,0.0
nomination_mild_0661,130.31,41.9,2.63,0.0,0.0
nomination_mild_0666,172.79,10.39,2.7,0.0,0.0
nomination_mild_0673,123.88,9.29,2.58,0.0,0.0
nomination_mild_0686,140.46,25.05,3.04,0.0,0.0
nomination_mild_0693,919.15,7.09,2.95,0.0,0.0
nomination_mild_0695,84.16,17.32,2.74,0.0,0.0
nomination_mild_0714,138.92,52.82,2.63,0.0,0.0
nomination_mild_0724,244.14,38.07,3.17,0.0,0.0
nomination_mild_0725,140.8,13.17,2.85,0.0,0.0
nomination_mild_0727,167.87,49.06,3.01,0.0,0.0
nomination_mild_0759,295.81,43.18,3.15,0.0,0.0
nomination_mild_0766,133.72,27.24,3.03,0.0,0.0
nomination_mild_0780,175.36,330.13,2.6,0.0,0.0
nomination_mild_0804,282.04,9.79,2.54,0.0,0.0
nomination_mild_0807,135.85,32.62,2.6,0.0,0.0
nomination_mild_0808,167.5,1001.19,2.69,0.0,NaN
nomination_mild_0811,284.09,38.06,2.95,0.0,0.0
nomination_mild_0818,170.9,38.06,2.74,0.0,0.0
nomination_mild_0823,151.6,15.8,2.96,0.0,0.0
nomination_mild_0825,301.15,12.84,2.82,0.0,0.0
nomination_mild_0827,938.02,31.96,2.72,0.0,0.0
nomination_mild_0828,194.55,12.86,2.72,0.0,0.0
nomination_mild_0842,157.08,7.06,2.8,0.0,0.0
nomination_mild_0868,941.91,1001.18,4.03,0.0,NaN
nomination_mild_0882,201.57,8.28,2.81,0.0,0.0
nomination_mild_0884,318.67,9.12,2.58,0.0,0.0
nomination_mild_0888,278.95,8.98,2.92,0.0010312170726899323,0.0
nomination_mild_0894,422.48,27.51,2.54,0.0,0.0
nomination_mild_0910,141.29,29.87,3.04,0.0,0.0
nomination_mild_0911,233.48,13.65,2.9,0.0,0.0
nomination_mild_0912,265.15,15.66,2.67,0.0,0.0
nomination_mild_0939,541.33,14.04,2.69,0.0,0.0
nomination_mild_0954,328.96,7.4,3.12,0.0,0.0
nomination_mild_0957,253.72,39.79,2.49,0.0,0.0
nomination_mild_0961,152.13,9.11,3.03,0.0,0.0
nomination_mild_0984,146.17,11.86,2.64,0.0,0.0
nomination_mild_0988,351.84,8.1,2.72,0.0,0.0
nomination_mild_0993,201.41,12.26,2.84,0.0,0.0
nomination_mild_0996,306.19,12.36,2.69,0.0,0.0
nomination_mild_1023,224.63,8.14,2.6,0.0,0.0
nomination_mild_1032,260.61,6.44,2.88,0.0,0.0
nomination_mild_1039,157.52,1001.14,2.45,0.0,NaN
nomination_mild_1040,319.13,13.19,2.89,0.0,0.0
nomination_mild_1043,142.93,10.26,2.79,0.0,0.0
nomination_mild_1045,760.75,38.42,2.61,0.0,0.0
nomination_mild_1047,287.32,11.59,2.84,0.0,0.0
nomination_mild_1051,346.6,10.06,2.74,0.0,0.0
nomination_mild_1053,267.03,21.13,2.76,0.0,0.0
nomination_mild_1066,164.36,44.52,2.82,0.0,0.0
nomination_mild_1074,253.66,11.95,2.67,0.0,0.0
nomination_mild_1081,117.52,10.11,2.97,0.0,0.0
nomination_mild_1083,219.82,8.36,2.57,0.0,0.0
nomination_mild_1090,178.53,9.67,2.7,0.0,0.0
nomination_mild_1092,332.01,1000.44,2.57,0.0,NaN
nomination_mild_1100,283.64,47.34,2.64,0.0,0.0
nomination_mild_1124,200.92,7.0,3.14,0.0,0.0
nomination_mild_1128,331.1,34.56,2.68,0.0,0.0
nomination_mild_1130,275.93,63.15,2.69,0.0,0.0
nomination_mild_1138,399.98,596.84,2.54,0.0,0.0
nomination_mild_1143,138.3,28.64,3.07,0.0,0.0
nomination_mild_1154,146.6,10.16,2.76,0.007638656438249351,0.0
nomination_mild_1167,154.33,12.27,2.71,0.0,0.0
nomination_mild_1185,288.11,27.01,2.86,0.0,0.0
nomination_mild_1195,284.46,7.93,2.63,0.0,0.0
nomination_mild_1197,226.5,1000.87,2.57,0.0,NaN
nomination_mild_1198,249.65,11.62,2.87,0.0,0.0
nomination_mild_1209,203.46,12.11,3.08,0.0,0.0
nomination_mild_1214,275.01,1001.27,2.53,0.0,NaN
nomination_mild_1216,228.72,14.51,3.07,0.0,0.0
nomination_mild_1220,244.04,23.49,2.88,0.0,0.0
nomination_mild_1224,249.96,6.05,2.97,0.0,0.0
nomination_mild_1228,281.92,9.86,3.16,0.0,0.0
nomination_mild_1229,236.54,117.97,2.75,0.0,0.0
nomination_mild_1231,306.84,9.27,2.56,0.0,0.0
nomination_mild_1242,132.65,9.91,2.83,0.0,0.0
nomination_mild_1255,137.62,28.36,2.6,0.0,0.0
nomination_mild_1258,83.17,43.93,3.21,0.0,0.0
nomination_mild_1260,145.68,9.99,2.72,0.0,0.0
nomination_mild_1269,243.51,9.35,2.69,0.0,0.0
nomination_mild_1274,250.33,7.97,2.79,0.0,0.0
nomination_mild_1277,160.22,7.69,2.88,0.0,0.0
nomination_mild_1278,171.88,10.43,2.92,0.0,0.0
nomination_mild_1279,306.7,6.99,3.11,0.0,0.0
nomination_mild_1280,125.86,51.42,2.56,0.0,0.0
nomination_mild_1286,636.56,35.59,2.87,0.0,0.0
nomination_mild_1287,278.46,7.81,2.75,0.0,0.0
nomination_mild_1291,191.92,28.31,3.1,0.0,0.0
nomination_mild_1308,134.01,8.09,3.29,0.0,0.0
nomination_mild_1311,979.7,23.68,2.7,0.0,0.0
nomination_mild_1314,247.15,42.28,2.57,0.0,0.0
nomination_mild_1318,120.24,12.9,2.79,0.0,0.0
nomination_mild_1319,286.02,37.07,2.59,0.0,0.0
nomination_mild_1329,129.11,12.16,3.48,0.0,0.0
nomination_mild_1334,285.01,32.21,2.75,0.0,0.0
nomination_mild_1350,179.72,7.62,2.66,0.007637137869089475,0.0
nomination_mild_1354,301.42,7.16,3.04,0.0,0.0
nomination_mild_1361,302.28,12.9,2.58,0.0,0.0
nomination_mild_1362,379.08,9.74,2.81,0.0,0.0
nomination_mild_1375,147.07,15.25,3.36,0.0,0.0
nomination_mild_1376,234.36,38.78,2.8,0.0,0.0
nomination_mild_1378,134.58,11.49,2.98,0.0,0.0
nomination_mild_1388,241.67,9.88,3.24,0.0,0.0
nomination_mild_1393,373.43,28.69,2.68,0.0,0.0
